지점명,주소,위도,경도
세종다정DT,세종특별자치시 다정북로 219 (다정동),36.494878,127.255384
세종보람,"세종특별자치시 한누리대로 2165 (보람동) A118,119,120,121,128,129,130,131",36.4773322231936,127.28651937895552
세종새롬,세종특별자치시  새롬중앙로 64 (새롬동),36.486896,127.250718
세종어진R,세종특별자치시  한누리대로 499 (어진동),36.508188,127.261188
세종종촌,세종특별자치시  도움3로 105-10 (종촌동) 성운프라자,36.5041123,127.2493812
세종첫마을,세종특별자치시  한누리대로 169 행복타워 1층,36.4803826,127.2617948
세종이마트,세종특별자치시 금송로 687(가람동 406) 이마트 세종점,36.4712189,127.2509973
세종청사,세종특별자치시  도움8로 81 (어진동),36.504565,127.270769
세종아름,"세종특별자치시 아름서1길 13-9 (아름동) 103,104,105,202,203호",36.51188,127.24277
세종소담,"세종특별자치시 소담3로 8 (소담동) 1동  12호,13호,14호,15호,15a호,16호",36.485755,127.300509
세종충남대학교병원,세종특별자치시 보듬7로 20 (도담동) 헬스케어센터 1층,36.51936,127.25828
